STATE,ALL_VAL_MO,E_COMMODITY,E_COMMODITY_LDESC,YEAR,MONTH,E_COMMODITY
WA,5164,110313,GROATS AND MEAL OF CORN (MAIZE),2015,09,110313
WI,16010,110313,GROATS AND MEAL OF CORN (MAIZE),2015,09,110313
IL,750046,110313,GROATS AND MEAL OF CORN (MAIZE),2015,06,110313
-,4831341,110313,GROATS AND MEAL OF CORN (MAIZE),2015,06,110313
CA,73156,110313,GROATS AND MEAL OF CORN (MAIZE),2015,06,110313
FL,185065,110313,GROATS AND MEAL OF CORN (MAIZE),2015,06,110313
GA,69159,110313,GROATS AND MEAL OF CORN (MAIZE),2015,06,110313
IA,23493,110313,GROATS AND MEAL OF CORN (MAIZE),2015,06,110313
IN,172290,110313,GROATS AND MEAL OF CORN (MAIZE),2015,06,110313
KS,940191,110313,GROATS AND MEAL OF CORN (MAIZE),2015,06,110313
MD,4091,110313,GROATS AND MEAL OF CORN (MAIZE),2015,06,110313
MS,0,110313,GROATS AND MEAL OF CORN (MAIZE),2015,06,110313
MI,6974,110313,GROATS AND MEAL OF CORN (MAIZE),2015,06,110313
MN,2880,110313,GROATS AND MEAL OF CORN (MAIZE),2015,06,110313
MO,1151403,110313,GROATS AND MEAL OF CORN (MAIZE),2015,06,110313
MT,0,110313,GROATS AND MEAL OF CORN (MAIZE),2015,06,110313
NC,0,110313,GROATS AND MEAL OF CORN (MAIZE),2015,06,110313
ND,5072,110313,GROATS AND MEAL OF CORN (MAIZE),2015,06,110313
NE,121834,110313,GROATS AND MEAL OF CORN (MAIZE),2015,06,110313
NJ,884445,110313,GROATS AND MEAL OF CORN (MAIZE),2015,06,110313
NY,0,110313,GROATS AND MEAL OF CORN (MAIZE),2015,06,110313
OK,15386,110313,GROATS AND MEAL OF CORN (MAIZE),2015,06,110313
OR,2596,110313,GROATS AND MEAL OF CORN (MAIZE),2015,06,110313
TN,7174,110313,GROATS AND MEAL OF CORN (MAIZE),2015,06,110313
TX,382899,110313,GROATS AND MEAL OF CORN (MAIZE),2015,06,110313
WA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2015,06,110313
WI,9975,110313,GROATS AND MEAL OF CORN (MAIZE),2015,06,110313
XX,23212,110313,GROATS AND MEAL OF CORN (MAIZE),2015,06,110313
IL,749866,110313,GROATS AND MEAL OF CORN (MAIZE),2021,04,110313
-,5785603,110313,GROATS AND MEAL OF CORN (MAIZE),2021,04,110313
CA,18373,110313,GROATS AND MEAL OF CORN (MAIZE),2021,04,110313
FL,333952,110313,GROATS AND MEAL OF CORN (MAIZE),2021,04,110313
GA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,04,110313
IA,29067,110313,GROATS AND MEAL OF CORN (MAIZE),2021,04,110313
IN,631791,110313,GROATS AND MEAL OF CORN (MAIZE),2021,04,110313
KS,702746,110313,GROATS AND MEAL OF CORN (MAIZE),2021,04,110313
KY,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,04,110313
MI,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,04,110313
MN,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,04,110313
MO,652962,110313,GROATS AND MEAL OF CORN (MAIZE),2021,04,110313
MS,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,04,110313
ND,8594,110313,GROATS AND MEAL OF CORN (MAIZE),2021,04,110313
NE,78538,110313,GROATS AND MEAL OF CORN (MAIZE),2021,04,110313
NJ,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,04,110313
NY,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,04,110313
OH,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,04,110313
OR,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,04,110313
PR,3627,110313,GROATS AND MEAL OF CORN (MAIZE),2021,04,110313
SC,11288,110313,GROATS AND MEAL OF CORN (MAIZE),2021,04,110313
TX,279599,110313,GROATS AND MEAL OF CORN (MAIZE),2021,04,110313
WA,5753,110313,GROATS AND MEAL OF CORN (MAIZE),2021,04,110313
WI,2223670,110313,GROATS AND MEAL OF CORN (MAIZE),2021,04,110313
XX,55777,110313,GROATS AND MEAL OF CORN (MAIZE),2021,04,110313
-,3115392,110313,GROATS AND MEAL OF CORN (MAIZE),2019,01,110313
GA,32485,110313,GROATS AND MEAL OF CORN (MAIZE),2019,01,110313
CA,21826,110313,GROATS AND MEAL OF CORN (MAIZE),2019,01,110313
DE,6450,110313,GROATS AND MEAL OF CORN (MAIZE),2019,01,110313
FL,208963,110313,GROATS AND MEAL OF CORN (MAIZE),2019,01,110313
IA,3408,110313,GROATS AND MEAL OF CORN (MAIZE),2019,01,110313
IL,727926,110313,GROATS AND MEAL OF CORN (MAIZE),2019,01,110313
IN,313321,110313,GROATS AND MEAL OF CORN (MAIZE),2019,01,110313
KS,656182,110313,GROATS AND MEAL OF CORN (MAIZE),2019,01,110313
KY,34980,110313,GROATS AND MEAL OF CORN (MAIZE),2019,01,110313
MN,19542,110313,GROATS AND MEAL OF CORN (MAIZE),2019,01,110313
MO,547534,110313,GROATS AND MEAL OF CORN (MAIZE),2019,01,110313
NC,9683,110313,GROATS AND MEAL OF CORN (MAIZE),2019,01,110313
NE,127944,110313,GROATS AND MEAL OF CORN (MAIZE),2019,01,110313
NY,72294,110313,GROATS AND MEAL OF CORN (MAIZE),2019,01,110313
SC,34371,110313,GROATS AND MEAL OF CORN (MAIZE),2019,01,110313
TX,239073,110313,GROATS AND MEAL OF CORN (MAIZE),2019,01,110313
WA,2784,110313,GROATS AND MEAL OF CORN (MAIZE),2019,01,110313
XX,56626,110313,GROATS AND MEAL OF CORN (MAIZE),2019,01,110313
-,7154250,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
AZ,0,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
CA,10590,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
FL,393905,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
GA,67771,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
IA,653800,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
IL,1428820,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
IN,361786,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
MN,153363,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
KS,135462,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
MD,0,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
MI,0,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
MO,1905621,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
MS,0,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
MT,6476,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
NC,4178,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
ND,8108,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
NE,108328,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
NJ,1375052,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
NY,71102,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
OK,0,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
OR,0,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
PA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
PR,0,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
SC,18200,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
TN,54049,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
TX,336182,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
WA,11927,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
WI,13339,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
XX,36191,110313,GROATS AND MEAL OF CORN (MAIZE),2013,07,110313
FL,146357,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
-,5986246,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
AK,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
AL,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
AR,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
CA,19492,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
GA,52721,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
IA,20855,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
IL,776273,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
IN,469490,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
KS,852468,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
KY,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
LA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
MD,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
MI,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
MN,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
MO,1521679,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
MS,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
MT,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
NC,4903,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
NE,257259,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
NJ,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
NY,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
OH,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
OR,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
SD,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
TN,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
TX,296009,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
WA,8813,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
WI,1524299,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
XX,35628,110313,GROATS AND MEAL OF CORN (MAIZE),2016,09,110313
IN,295940,110313,GROATS AND MEAL OF CORN (MAIZE),2018,06,110313
-,4685979,110313,GROATS AND MEAL OF CORN (MAIZE),2018,06,110313
AL,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,06,110313
CA,18217,110313,GROATS AND MEAL OF CORN (MAIZE),2018,06,110313
FL,249133,110313,GROATS AND MEAL OF CORN (MAIZE),2018,06,110313
GA,72620,110313,GROATS AND MEAL OF CORN (MAIZE),2018,06,110313
IA,8749,110313,GROATS AND MEAL OF CORN (MAIZE),2018,06,110313
IL,739936,110313,GROATS AND MEAL OF CORN (MAIZE),2018,06,110313
KS,689963,110313,GROATS AND MEAL OF CORN (MAIZE),2018,06,110313
MA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,06,110313
MD,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,06,110313
MI,10439,110313,GROATS AND MEAL OF CORN (MAIZE),2018,06,110313
MO,684121,110313,GROATS AND MEAL OF CORN (MAIZE),2018,06,110313
MS,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,06,110313
MT,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,06,110313
NC,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,06,110313
NE,92995,110313,GROATS AND MEAL OF CORN (MAIZE),2018,06,110313
NJ,1254131,110313,GROATS AND MEAL OF CORN (MAIZE),2018,06,110313
NY,3150,110313,GROATS AND MEAL OF CORN (MAIZE),2018,06,110313
OH,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,06,110313
OR,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,06,110313
TN,13807,110313,GROATS AND MEAL OF CORN (MAIZE),2018,06,110313
TX,502153,110313,GROATS AND MEAL OF CORN (MAIZE),2018,06,110313
WA,6666,110313,GROATS AND MEAL OF CORN (MAIZE),2018,06,110313
XX,43959,110313,GROATS AND MEAL OF CORN (MAIZE),2018,06,110313
IA,16764,110313,GROATS AND MEAL OF CORN (MAIZE),2019,04,110313
-,4467553,110313,GROATS AND MEAL OF CORN (MAIZE),2019,04,110313
CA,13812,110313,GROATS AND MEAL OF CORN (MAIZE),2019,04,110313
DE,0,110313,GROATS AND MEAL OF CORN (MAIZE),2019,04,110313
FL,170719,110313,GROATS AND MEAL OF CORN (MAIZE),2019,04,110313
GA,28061,110313,GROATS AND MEAL OF CORN (MAIZE),2019,04,110313
IL,844535,110313,GROATS AND MEAL OF CORN (MAIZE),2019,04,110313
IN,302181,110313,GROATS AND MEAL OF CORN (MAIZE),2019,04,110313
KS,651035,110313,GROATS AND MEAL OF CORN (MAIZE),2019,04,110313
KY,0,110313,GROATS AND MEAL OF CORN (MAIZE),2019,04,110313
MI,33292,110313,GROATS AND MEAL OF CORN (MAIZE),2019,04,110313
MN,12597,110313,GROATS AND MEAL OF CORN (MAIZE),2019,04,110313
MO,652418,110313,GROATS AND MEAL OF CORN (MAIZE),2019,04,110313
MT,4859,110313,GROATS AND MEAL OF CORN (MAIZE),2019,04,110313
NC,0,110313,GROATS AND MEAL OF CORN (MAIZE),2019,04,110313
ND,12300,110313,GROATS AND MEAL OF CORN (MAIZE),2019,04,110313
NE,89998,110313,GROATS AND MEAL OF CORN (MAIZE),2019,04,110313
NJ,1308403,110313,GROATS AND MEAL OF CORN (MAIZE),2019,04,110313
NY,3000,110313,GROATS AND MEAL OF CORN (MAIZE),2019,04,110313
OH,0,110313,GROATS AND MEAL OF CORN (MAIZE),2019,04,110313
OR,3124,110313,GROATS AND MEAL OF CORN (MAIZE),2019,04,110313
PA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2019,04,110313
SC,24650,110313,GROATS AND MEAL OF CORN (MAIZE),2019,04,110313
TX,251535,110313,GROATS AND MEAL OF CORN (MAIZE),2019,04,110313
WA,2675,110313,GROATS AND MEAL OF CORN (MAIZE),2019,04,110313
XX,41595,110313,GROATS AND MEAL OF CORN (MAIZE),2019,04,110313
KS,745724,110313,GROATS AND MEAL OF CORN (MAIZE),2021,02,110313
-,6765659,110313,GROATS AND MEAL OF CORN (MAIZE),2021,02,110313
CA,30709,110313,GROATS AND MEAL OF CORN (MAIZE),2021,02,110313
FL,591173,110313,GROATS AND MEAL OF CORN (MAIZE),2021,02,110313
IL,640734,110313,GROATS AND MEAL OF CORN (MAIZE),2021,02,110313
IN,550513,110313,GROATS AND MEAL OF CORN (MAIZE),2021,02,110313
KY,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,02,110313
MI,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,02,110313
MN,13151,110313,GROATS AND MEAL OF CORN (MAIZE),2021,02,110313
MO,1606207,110313,GROATS AND MEAL OF CORN (MAIZE),2021,02,110313
MS,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,02,110313
ND,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,02,110313
NE,317909,110313,GROATS AND MEAL OF CORN (MAIZE),2021,02,110313
OH,19684,110313,GROATS AND MEAL OF CORN (MAIZE),2021,02,110313
OR,9204,110313,GROATS AND MEAL OF CORN (MAIZE),2021,02,110313
SC,11021,110313,GROATS AND MEAL OF CORN (MAIZE),2021,02,110313
TX,354464,110313,GROATS AND MEAL OF CORN (MAIZE),2021,02,110313
WA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,02,110313
WI,1823849,110313,GROATS AND MEAL OF CORN (MAIZE),2021,02,110313
XX,51317,110313,GROATS AND MEAL OF CORN (MAIZE),2021,02,110313
-,6849377,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
AK,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
AL,49163,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
AR,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
CA,12328,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
FL,183984,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
GA,50697,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
IA,10932,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
IL,901108,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
IN,375604,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
KS,964993,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
KY,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
LA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
MD,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
MI,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
MN,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
MO,1911787,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
MS,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
MT,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
NY,22819,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
NC,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
NE,213865,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
NJ,1180010,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
OH,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
OR,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
SD,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
TN,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
TX,685961,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
WA,5139,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
WI,231418,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
XX,49569,110313,GROATS AND MEAL OF CORN (MAIZE),2016,11,110313
IA,3300,110313,GROATS AND MEAL OF CORN (MAIZE),2020,10,110313
-,7514455,110313,GROATS AND MEAL OF CORN (MAIZE),2020,10,110313
AL,85480,110313,GROATS AND MEAL OF CORN (MAIZE),2020,10,110313
CA,21034,110313,GROATS AND MEAL OF CORN (MAIZE),2020,10,110313
FL,717370,110313,GROATS AND MEAL OF CORN (MAIZE),2020,10,110313
GA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,10,110313
IL,1044331,110313,GROATS AND MEAL OF CORN (MAIZE),2020,10,110313
IN,496164,110313,GROATS AND MEAL OF CORN (MAIZE),2020,10,110313
KS,529552,110313,GROATS AND MEAL OF CORN (MAIZE),2020,10,110313
KY,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,10,110313
MD,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,10,110313
MI,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,10,110313
MN,9918,110313,GROATS AND MEAL OF CORN (MAIZE),2020,10,110313
MO,731878,110313,GROATS AND MEAL OF CORN (MAIZE),2020,10,110313
MT,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,10,110313
ND,10673,110313,GROATS AND MEAL OF CORN (MAIZE),2020,10,110313
NE,289150,110313,GROATS AND MEAL OF CORN (MAIZE),2020,10,110313
NJ,3102248,110313,GROATS AND MEAL OF CORN (MAIZE),2020,10,110313
NY,5000,110313,GROATS AND MEAL OF CORN (MAIZE),2020,10,110313
OH,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,10,110313
OR,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,10,110313
SC,21255,110313,GROATS AND MEAL OF CORN (MAIZE),2020,10,110313
TX,393956,110313,GROATS AND MEAL OF CORN (MAIZE),2020,10,110313
VA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,10,110313
WA,5430,110313,GROATS AND MEAL OF CORN (MAIZE),2020,10,110313
WI,0,110313,GROATS AND MEAL OF CORN (MAIZE),2020,10,110313
XX,47716,110313,GROATS AND MEAL OF CORN (MAIZE),2020,10,110313
GA,41999,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
-,5465949,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
AK,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
AR,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
CA,15654,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
FL,122206,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
IA,17029,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
IL,778062,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
IN,274959,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
KS,1126202,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
KY,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
LA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
MD,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
MI,6594,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
MN,3542,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
MO,1197258,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
MS,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
MT,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
NC,4994,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
NE,185309,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
NJ,739859,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
NY,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
OH,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
OR,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
SD,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
TN,0,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
TX,909804,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
WA,5536,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
WI,5497,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
XX,31445,110313,GROATS AND MEAL OF CORN (MAIZE),2016,07,110313
IA,17110,110313,GROATS AND MEAL OF CORN (MAIZE),2018,04,110313
-,3848168,110313,GROATS AND MEAL OF CORN (MAIZE),2018,04,110313
AL,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,04,110313
CA,11520,110313,GROATS AND MEAL OF CORN (MAIZE),2018,04,110313
FL,139604,110313,GROATS AND MEAL OF CORN (MAIZE),2018,04,110313
GA,66791,110313,GROATS AND MEAL OF CORN (MAIZE),2018,04,110313
IL,658911,110313,GROATS AND MEAL OF CORN (MAIZE),2018,04,110313
IN,257678,110313,GROATS AND MEAL OF CORN (MAIZE),2018,04,110313
KS,470127,110313,GROATS AND MEAL OF CORN (MAIZE),2018,04,110313
MA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,04,110313
MI,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,04,110313
MO,1051256,110313,GROATS AND MEAL OF CORN (MAIZE),2018,04,110313
MS,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,04,110313
MT,4043,110313,GROATS AND MEAL OF CORN (MAIZE),2018,04,110313
NC,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,04,110313
NE,66496,110313,GROATS AND MEAL OF CORN (MAIZE),2018,04,110313
NJ,525948,110313,GROATS AND MEAL OF CORN (MAIZE),2018,04,110313
NY,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,04,110313
OH,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,04,110313
OR,3108,110313,GROATS AND MEAL OF CORN (MAIZE),2018,04,110313
TN,13873,110313,GROATS AND MEAL OF CORN (MAIZE),2018,04,110313
TX,521315,110313,GROATS AND MEAL OF CORN (MAIZE),2018,04,110313
WA,3028,110313,GROATS AND MEAL OF CORN (MAIZE),2018,04,110313
XX,37360,110313,GROATS AND MEAL OF CORN (MAIZE),2018,04,110313
IL,839277,110313,GROATS AND MEAL OF CORN (MAIZE),2021,03,110313
-,5999407,110313,GROATS AND MEAL OF CORN (MAIZE),2021,03,110313
CA,40037,110313,GROATS AND MEAL OF CORN (MAIZE),2021,03,110313
FL,454482,110313,GROATS AND MEAL OF CORN (MAIZE),2021,03,110313
GA,12000,110313,GROATS AND MEAL OF CORN (MAIZE),2021,03,110313
IA,10463,110313,GROATS AND MEAL OF CORN (MAIZE),2021,03,110313
IN,488595,110313,GROATS AND MEAL OF CORN (MAIZE),2021,03,110313
KS,1156050,110313,GROATS AND MEAL OF CORN (MAIZE),2021,03,110313
KY,12894,110313,GROATS AND MEAL OF CORN (MAIZE),2021,03,110313
MI,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,03,110313
ND,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,03,110313
MN,22670,110313,GROATS AND MEAL OF CORN (MAIZE),2021,03,110313
MO,1040067,110313,GROATS AND MEAL OF CORN (MAIZE),2021,03,110313
MS,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,03,110313
NE,376601,110313,GROATS AND MEAL OF CORN (MAIZE),2021,03,110313
NJ,3250,110313,GROATS AND MEAL OF CORN (MAIZE),2021,03,110313
NY,7077,110313,GROATS AND MEAL OF CORN (MAIZE),2021,03,110313
OH,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,03,110313
OR,3062,110313,GROATS AND MEAL OF CORN (MAIZE),2021,03,110313
SC,32890,110313,GROATS AND MEAL OF CORN (MAIZE),2021,03,110313
TX,335815,110313,GROATS AND MEAL OF CORN (MAIZE),2021,03,110313
WA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2021,03,110313
WI,1110782,110313,GROATS AND MEAL OF CORN (MAIZE),2021,03,110313
XX,53395,110313,GROATS AND MEAL OF CORN (MAIZE),2021,03,110313
-,3668571,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
AL,46334,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
CA,43712,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
CT,2599,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
FL,185974,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
GA,22544,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
IA,8753,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
IL,760107,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
IN,380646,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
KS,508747,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
MA,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
MD,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
MI,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
MN,15946,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
MO,1191631,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
MS,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
MT,0,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
NC,7351,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
ND,10209,110313,GROATS AND MEAL OF CORN (MAIZE),2018,10,110313
