STATE,ALL_VAL_MO,E_COMMODITY,E_COMMODITY_LDESC,YEAR,MONTH,E_COMMODITY
MO,300816,120110,SOYBEAN SEED,2016,07,120110
NC,0,120110,SOYBEAN SEED,2016,07,120110
ND,0,120110,SOYBEAN SEED,2016,07,120110
NJ,0,120110,SOYBEAN SEED,2016,07,120110
NY,0,120110,SOYBEAN SEED,2016,07,120110
OH,201658,120110,SOYBEAN SEED,2016,07,120110
OR,0,120110,SOYBEAN SEED,2016,07,120110
PA,0,120110,SOYBEAN SEED,2016,07,120110
PR,0,120110,SOYBEAN SEED,2016,07,120110
TX,742304,120110,SOYBEAN SEED,2016,07,120110
VA,117852,120110,SOYBEAN SEED,2016,07,120110
WI,60737,120110,SOYBEAN SEED,2016,07,120110
XX,0,120110,SOYBEAN SEED,2016,07,120110
IL,24193,120110,SOYBEAN SEED,2021,04,120110
-,5071021,120110,SOYBEAN SEED,2021,04,120110
CA,4708,120110,SOYBEAN SEED,2021,04,120110
FL,32349,120110,SOYBEAN SEED,2021,04,120110
IA,654827,120110,SOYBEAN SEED,2021,04,120110
ID,15080,120110,SOYBEAN SEED,2021,04,120110
IN,30454,120110,SOYBEAN SEED,2021,04,120110
KS,0,120110,SOYBEAN SEED,2021,04,120110
MD,736810,120110,SOYBEAN SEED,2021,04,120110
MI,0,120110,SOYBEAN SEED,2021,04,120110
MN,680664,120110,SOYBEAN SEED,2021,04,120110
MO,243773,120110,SOYBEAN SEED,2021,04,120110
NC,288304,120110,SOYBEAN SEED,2021,04,120110
ND,173558,120110,SOYBEAN SEED,2021,04,120110
NJ,0,120110,SOYBEAN SEED,2021,04,120110
NY,682779,120110,SOYBEAN SEED,2021,04,120110
OH,0,120110,SOYBEAN SEED,2021,04,120110
PA,3213,120110,SOYBEAN SEED,2021,04,120110
SC,657737,120110,SOYBEAN SEED,2021,04,120110
TX,127770,120110,SOYBEAN SEED,2021,04,120110
VA,699950,120110,SOYBEAN SEED,2021,04,120110
WA,0,120110,SOYBEAN SEED,2021,04,120110
XX,14852,120110,SOYBEAN SEED,2021,04,120110
ND,573636,120110,SOYBEAN SEED,2020,01,120110
-,6843933,120110,SOYBEAN SEED,2020,01,120110
FL,51456,120110,SOYBEAN SEED,2020,01,120110
IA,3934231,120110,SOYBEAN SEED,2020,01,120110
IL,284769,120110,SOYBEAN SEED,2020,01,120110
MN,1300332,120110,SOYBEAN SEED,2020,01,120110
NJ,4661,120110,SOYBEAN SEED,2020,01,120110
NY,409089,120110,SOYBEAN SEED,2020,01,120110
SD,2945,120110,SOYBEAN SEED,2020,01,120110
TX,282814,120110,SOYBEAN SEED,2020,01,120110
-,5230358,120110,SOYBEAN SEED,2015,12,120110
AL,0,120110,SOYBEAN SEED,2015,12,120110
IA,1966242,120110,SOYBEAN SEED,2015,12,120110
AR,3040,120110,SOYBEAN SEED,2015,12,120110
AZ,0,120110,SOYBEAN SEED,2015,12,120110
CA,4369,120110,SOYBEAN SEED,2015,12,120110
ID,7293,120110,SOYBEAN SEED,2015,12,120110
IL,779851,120110,SOYBEAN SEED,2015,12,120110
IN,7700,120110,SOYBEAN SEED,2015,12,120110
KY,0,120110,SOYBEAN SEED,2015,12,120110
ME,0,120110,SOYBEAN SEED,2015,12,120110
MI,405000,120110,SOYBEAN SEED,2015,12,120110
MN,749906,120110,SOYBEAN SEED,2015,12,120110
MO,0,120110,SOYBEAN SEED,2015,12,120110
NC,18000,120110,SOYBEAN SEED,2015,12,120110
ND,793554,120110,SOYBEAN SEED,2015,12,120110
NJ,0,120110,SOYBEAN SEED,2015,12,120110
NY,0,120110,SOYBEAN SEED,2015,12,120110
OH,263625,120110,SOYBEAN SEED,2015,12,120110
PA,0,120110,SOYBEAN SEED,2015,12,120110
PR,0,120110,SOYBEAN SEED,2015,12,120110
TX,33021,120110,SOYBEAN SEED,2015,12,120110
UT,0,120110,SOYBEAN SEED,2015,12,120110
VA,198757,120110,SOYBEAN SEED,2015,12,120110
WA,0,120110,SOYBEAN SEED,2015,12,120110
XX,0,120110,SOYBEAN SEED,2015,12,120110
IL,0,120110,SOYBEAN SEED,2015,08,120110
-,3348521,120110,SOYBEAN SEED,2015,08,120110
AL,0,120110,SOYBEAN SEED,2015,08,120110
CA,4422,120110,SOYBEAN SEED,2015,08,120110
IA,468000,120110,SOYBEAN SEED,2015,08,120110
ID,0,120110,SOYBEAN SEED,2015,08,120110
KY,0,120110,SOYBEAN SEED,2015,08,120110
ME,0,120110,SOYBEAN SEED,2015,08,120110
MI,0,120110,SOYBEAN SEED,2015,08,120110
MN,157130,120110,SOYBEAN SEED,2015,08,120110
MO,0,120110,SOYBEAN SEED,2015,08,120110
NC,42925,120110,SOYBEAN SEED,2015,08,120110
ND,0,120110,SOYBEAN SEED,2015,08,120110
NJ,0,120110,SOYBEAN SEED,2015,08,120110
NY,0,120110,SOYBEAN SEED,2015,08,120110
OH,629888,120110,SOYBEAN SEED,2015,08,120110
PA,0,120110,SOYBEAN SEED,2015,08,120110
PR,0,120110,SOYBEAN SEED,2015,08,120110
TX,2031902,120110,SOYBEAN SEED,2015,08,120110
VA,0,120110,SOYBEAN SEED,2015,08,120110
WA,14254,120110,SOYBEAN SEED,2015,08,120110
XX,0,120110,SOYBEAN SEED,2015,08,120110
IA,4671,120110,SOYBEAN SEED,2020,08,120110
-,1329352,120110,SOYBEAN SEED,2020,08,120110
AL,0,120110,SOYBEAN SEED,2020,08,120110
AR,0,120110,SOYBEAN SEED,2020,08,120110
CA,30400,120110,SOYBEAN SEED,2020,08,120110
FL,2970,120110,SOYBEAN SEED,2020,08,120110
IL,106694,120110,SOYBEAN SEED,2020,08,120110
IN,0,120110,SOYBEAN SEED,2020,08,120110
KS,0,120110,SOYBEAN SEED,2020,08,120110
MA,0,120110,SOYBEAN SEED,2020,08,120110
MI,0,120110,SOYBEAN SEED,2020,08,120110
MN,250000,120110,SOYBEAN SEED,2020,08,120110
MO,10508,120110,SOYBEAN SEED,2020,08,120110
NC,0,120110,SOYBEAN SEED,2020,08,120110
ND,0,120110,SOYBEAN SEED,2020,08,120110
NJ,0,120110,SOYBEAN SEED,2020,08,120110
NY,310492,120110,SOYBEAN SEED,2020,08,120110
OH,0,120110,SOYBEAN SEED,2020,08,120110
PA,0,120110,SOYBEAN SEED,2020,08,120110
PR,0,120110,SOYBEAN SEED,2020,08,120110
SD,0,120110,SOYBEAN SEED,2020,08,120110
TX,613617,120110,SOYBEAN SEED,2020,08,120110
VA,0,120110,SOYBEAN SEED,2020,08,120110
WA,0,120110,SOYBEAN SEED,2020,08,120110
WI,0,120110,SOYBEAN SEED,2020,08,120110
XX,0,120110,SOYBEAN SEED,2020,08,120110
IA,1302825,120110,SOYBEAN SEED,2018,04,120110
-,5736937,120110,SOYBEAN SEED,2018,04,120110
AR,0,120110,SOYBEAN SEED,2018,04,120110
CA,200000,120110,SOYBEAN SEED,2018,04,120110
CO,4151,120110,SOYBEAN SEED,2018,04,120110
FL,2800,120110,SOYBEAN SEED,2018,04,120110
IL,619791,120110,SOYBEAN SEED,2018,04,120110
KS,31364,120110,SOYBEAN SEED,2018,04,120110
MI,36000,120110,SOYBEAN SEED,2018,04,120110
MN,721250,120110,SOYBEAN SEED,2018,04,120110
MO,650043,120110,SOYBEAN SEED,2018,04,120110
ND,396173,120110,SOYBEAN SEED,2018,04,120110
NE,295875,120110,SOYBEAN SEED,2018,04,120110
NJ,22107,120110,SOYBEAN SEED,2018,04,120110
NY,0,120110,SOYBEAN SEED,2018,04,120110
OH,920538,120110,SOYBEAN SEED,2018,04,120110
OR,0,120110,SOYBEAN SEED,2018,04,120110
TN,0,120110,SOYBEAN SEED,2018,04,120110
TX,0,120110,SOYBEAN SEED,2018,04,120110
VA,519200,120110,SOYBEAN SEED,2018,04,120110
WA,0,120110,SOYBEAN SEED,2018,04,120110
XX,14820,120110,SOYBEAN SEED,2018,04,120110
IA,2380961,120110,SOYBEAN SEED,2019,02,120110
-,4140422,120110,SOYBEAN SEED,2019,02,120110
AR,0,120110,SOYBEAN SEED,2019,02,120110
CA,21229,120110,SOYBEAN SEED,2019,02,120110
FL,7070,120110,SOYBEAN SEED,2019,02,120110
GA,0,120110,SOYBEAN SEED,2019,02,120110
IL,607773,120110,SOYBEAN SEED,2019,02,120110
KS,0,120110,SOYBEAN SEED,2019,02,120110
MI,22451,120110,SOYBEAN SEED,2019,02,120110
MN,753686,120110,SOYBEAN SEED,2019,02,120110
ND,168052,120110,SOYBEAN SEED,2019,02,120110
SC,80314,120110,SOYBEAN SEED,2019,02,120110
TX,87179,120110,SOYBEAN SEED,2019,02,120110
VA,0,120110,SOYBEAN SEED,2019,02,120110
WI,0,120110,SOYBEAN SEED,2019,02,120110
XX,11707,120110,SOYBEAN SEED,2019,02,120110
-,19811833,120110,SOYBEAN SEED,2021,12,120110
AR,0,120110,SOYBEAN SEED,2021,12,120110
CA,75000,120110,SOYBEAN SEED,2021,12,120110
FL,35526,120110,SOYBEAN SEED,2021,12,120110
IA,8423426,120110,SOYBEAN SEED,2021,12,120110
ID,0,120110,SOYBEAN SEED,2021,12,120110
IL,565371,120110,SOYBEAN SEED,2021,12,120110
IN,0,120110,SOYBEAN SEED,2021,12,120110
KS,0,120110,SOYBEAN SEED,2021,12,120110
MD,3410108,120110,SOYBEAN SEED,2021,12,120110
NC,0,120110,SOYBEAN SEED,2021,12,120110
MI,0,120110,SOYBEAN SEED,2021,12,120110
MN,0,120110,SOYBEAN SEED,2021,12,120110
MO,25216,120110,SOYBEAN SEED,2021,12,120110
ND,2325474,120110,SOYBEAN SEED,2021,12,120110
NE,0,120110,SOYBEAN SEED,2021,12,120110
NJ,0,120110,SOYBEAN SEED,2021,12,120110
NV,23257,120110,SOYBEAN SEED,2021,12,120110
NY,0,120110,SOYBEAN SEED,2021,12,120110
OH,851140,120110,SOYBEAN SEED,2021,12,120110
OR,0,120110,SOYBEAN SEED,2021,12,120110
PA,0,120110,SOYBEAN SEED,2021,12,120110
PR,0,120110,SOYBEAN SEED,2021,12,120110
SC,602293,120110,SOYBEAN SEED,2021,12,120110
TX,0,120110,SOYBEAN SEED,2021,12,120110
VA,3471866,120110,SOYBEAN SEED,2021,12,120110
WA,0,120110,SOYBEAN SEED,2021,12,120110
WI,3156,120110,SOYBEAN SEED,2021,12,120110
XX,0,120110,SOYBEAN SEED,2021,12,120110
GA,109034,120110,SOYBEAN SEED,2020,10,120110
-,1485748,120110,SOYBEAN SEED,2020,10,120110
AL,0,120110,SOYBEAN SEED,2020,10,120110
AR,251719,120110,SOYBEAN SEED,2020,10,120110
CA,0,120110,SOYBEAN SEED,2020,10,120110
FL,12962,120110,SOYBEAN SEED,2020,10,120110
IA,4066,120110,SOYBEAN SEED,2020,10,120110
IL,18304,120110,SOYBEAN SEED,2020,10,120110
IN,0,120110,SOYBEAN SEED,2020,10,120110
KS,79865,120110,SOYBEAN SEED,2020,10,120110
MA,0,120110,SOYBEAN SEED,2020,10,120110
MI,0,120110,SOYBEAN SEED,2020,10,120110
MN,0,120110,SOYBEAN SEED,2020,10,120110
MO,103681,120110,SOYBEAN SEED,2020,10,120110
NC,384826,120110,SOYBEAN SEED,2020,10,120110
ND,0,120110,SOYBEAN SEED,2020,10,120110
NJ,0,120110,SOYBEAN SEED,2020,10,120110
NV,7279,120110,SOYBEAN SEED,2020,10,120110
NY,348048,120110,SOYBEAN SEED,2020,10,120110
OH,0,120110,SOYBEAN SEED,2020,10,120110
PA,2574,120110,SOYBEAN SEED,2020,10,120110
PR,0,120110,SOYBEAN SEED,2020,10,120110
SD,0,120110,SOYBEAN SEED,2020,10,120110
TX,163390,120110,SOYBEAN SEED,2020,10,120110
VA,0,120110,SOYBEAN SEED,2020,10,120110
WA,0,120110,SOYBEAN SEED,2020,10,120110
WI,0,120110,SOYBEAN SEED,2020,10,120110
XX,0,120110,SOYBEAN SEED,2020,10,120110
IA,469405,120110,SOYBEAN SEED,2019,05,120110
-,4643766,120110,SOYBEAN SEED,2019,05,120110
AR,0,120110,SOYBEAN SEED,2019,05,120110
CA,35712,120110,SOYBEAN SEED,2019,05,120110
FL,58450,120110,SOYBEAN SEED,2019,05,120110
GA,0,120110,SOYBEAN SEED,2019,05,120110
IL,75529,120110,SOYBEAN SEED,2019,05,120110
IN,0,120110,SOYBEAN SEED,2019,05,120110
KS,0,120110,SOYBEAN SEED,2019,05,120110
MI,0,120110,SOYBEAN SEED,2019,05,120110
MN,607468,120110,SOYBEAN SEED,2019,05,120110
MO,539376,120110,SOYBEAN SEED,2019,05,120110
NC,162000,120110,SOYBEAN SEED,2019,05,120110
ND,482548,120110,SOYBEAN SEED,2019,05,120110
NY,0,120110,SOYBEAN SEED,2019,05,120110
OH,268934,120110,SOYBEAN SEED,2019,05,120110
OR,0,120110,SOYBEAN SEED,2019,05,120110
PA,131844,120110,SOYBEAN SEED,2019,05,120110
PR,0,120110,SOYBEAN SEED,2019,05,120110
SC,0,120110,SOYBEAN SEED,2019,05,120110
SD,7459,120110,SOYBEAN SEED,2019,05,120110
TX,710142,120110,SOYBEAN SEED,2019,05,120110
VA,1085880,120110,SOYBEAN SEED,2019,05,120110
WA,0,120110,SOYBEAN SEED,2019,05,120110
WI,0,120110,SOYBEAN SEED,2019,05,120110
XX,9019,120110,SOYBEAN SEED,2019,05,120110
MI,282344,120110,SOYBEAN SEED,2013,02,120110
-,2711787,120110,SOYBEAN SEED,2013,02,120110
AZ,0,120110,SOYBEAN SEED,2013,02,120110
CA,15725,120110,SOYBEAN SEED,2013,02,120110
IA,1055782,120110,SOYBEAN SEED,2013,02,120110
IL,79417,120110,SOYBEAN SEED,2013,02,120110
MN,980991,120110,SOYBEAN SEED,2013,02,120110
MO,114778,120110,SOYBEAN SEED,2013,02,120110
NC,3332,120110,SOYBEAN SEED,2013,02,120110
ND,108913,120110,SOYBEAN SEED,2013,02,120110
VT,10549,120110,SOYBEAN SEED,2013,02,120110
NY,40975,120110,SOYBEAN SEED,2013,02,120110
OH,0,120110,SOYBEAN SEED,2013,02,120110
TX,0,120110,SOYBEAN SEED,2013,02,120110
WI,15187,120110,SOYBEAN SEED,2013,02,120110
XX,3794,120110,SOYBEAN SEED,2013,02,120110
-,6357605,120110,SOYBEAN SEED,2016,11,120110
AR,44974,120110,SOYBEAN SEED,2016,11,120110
CA,21591,120110,SOYBEAN SEED,2016,11,120110
CT,0,120110,SOYBEAN SEED,2016,11,120110
DC,0,120110,SOYBEAN SEED,2016,11,120110
FL,0,120110,SOYBEAN SEED,2016,11,120110
IA,4000693,120110,SOYBEAN SEED,2016,11,120110
IL,27801,120110,SOYBEAN SEED,2016,11,120110
IN,0,120110,SOYBEAN SEED,2016,11,120110
ME,0,120110,SOYBEAN SEED,2016,11,120110
MI,0,120110,SOYBEAN SEED,2016,11,120110
MN,1516365,120110,SOYBEAN SEED,2016,11,120110
MO,162985,120110,SOYBEAN SEED,2016,11,120110
NC,53528,120110,SOYBEAN SEED,2016,11,120110
ND,442727,120110,SOYBEAN SEED,2016,11,120110
NJ,0,120110,SOYBEAN SEED,2016,11,120110
NY,0,120110,SOYBEAN SEED,2016,11,120110
OH,0,120110,SOYBEAN SEED,2016,11,120110
OR,0,120110,SOYBEAN SEED,2016,11,120110
PA,0,120110,SOYBEAN SEED,2016,11,120110
PR,0,120110,SOYBEAN SEED,2016,11,120110
TX,86941,120110,SOYBEAN SEED,2016,11,120110
VA,0,120110,SOYBEAN SEED,2016,11,120110
WA,0,120110,SOYBEAN SEED,2016,11,120110
WI,0,120110,SOYBEAN SEED,2016,11,120110
XX,0,120110,SOYBEAN SEED,2016,11,120110
ID,0,120110,SOYBEAN SEED,2021,10,120110
-,6077369,120110,SOYBEAN SEED,2021,10,120110
AR,35387,120110,SOYBEAN SEED,2021,10,120110
CA,170577,120110,SOYBEAN SEED,2021,10,120110
FL,51429,120110,SOYBEAN SEED,2021,10,120110
IA,1104191,120110,SOYBEAN SEED,2021,10,120110
IL,1419601,120110,SOYBEAN SEED,2021,10,120110
IN,285120,120110,SOYBEAN SEED,2021,10,120110
KS,203175,120110,SOYBEAN SEED,2021,10,120110
MD,615240,120110,SOYBEAN SEED,2021,10,120110
MI,0,120110,SOYBEAN SEED,2021,10,120110
MN,30000,120110,SOYBEAN SEED,2021,10,120110
MO,0,120110,SOYBEAN SEED,2021,10,120110
NC,273320,120110,SOYBEAN SEED,2021,10,120110
ND,0,120110,SOYBEAN SEED,2021,10,120110
NE,0,120110,SOYBEAN SEED,2021,10,120110
NJ,0,120110,SOYBEAN SEED,2021,10,120110
NY,0,120110,SOYBEAN SEED,2021,10,120110
OH,477271,120110,SOYBEAN SEED,2021,10,120110
OR,2595,120110,SOYBEAN SEED,2021,10,120110
PA,0,120110,SOYBEAN SEED,2021,10,120110
PR,0,120110,SOYBEAN SEED,2021,10,120110
SC,0,120110,SOYBEAN SEED,2021,10,120110
TX,101286,120110,SOYBEAN SEED,2021,10,120110
VA,1308177,120110,SOYBEAN SEED,2021,10,120110
WA,0,120110,SOYBEAN SEED,2021,10,120110
XX,0,120110,SOYBEAN SEED,2021,10,120110
IN,0,120110,SOYBEAN SEED,2020,06,120110
-,1510088,120110,SOYBEAN SEED,2020,06,120110
AL,0,120110,SOYBEAN SEED,2020,06,120110
FL,4960,120110,SOYBEAN SEED,2020,06,120110
IA,0,120110,SOYBEAN SEED,2020,06,120110
IL,367234,120110,SOYBEAN SEED,2020,06,120110
KS,210114,120110,SOYBEAN SEED,2020,06,120110
MA,0,120110,SOYBEAN SEED,2020,06,120110
MI,0,120110,SOYBEAN SEED,2020,06,120110
MN,362774,120110,SOYBEAN SEED,2020,06,120110
MO,50000,120110,SOYBEAN SEED,2020,06,120110
NC,0,120110,SOYBEAN SEED,2020,06,120110
ND,0,120110,SOYBEAN SEED,2020,06,120110
NJ,13800,120110,SOYBEAN SEED,2020,06,120110
NY,491206,120110,SOYBEAN SEED,2020,06,120110
OH,0,120110,SOYBEAN SEED,2020,06,120110
PA,0,120110,SOYBEAN SEED,2020,06,120110
PR,0,120110,SOYBEAN SEED,2020,06,120110
SD,0,120110,SOYBEAN SEED,2020,06,120110
TX,0,120110,SOYBEAN SEED,2020,06,120110
VA,10000,120110,SOYBEAN SEED,2020,06,120110
WA,0,120110,SOYBEAN SEED,2020,06,120110
WI,0,120110,SOYBEAN SEED,2020,06,120110
XX,0,120110,SOYBEAN SEED,2020,06,120110
KS,0,120110,SOYBEAN SEED,2021,03,120110
-,6814864,120110,SOYBEAN SEED,2021,03,120110
FL,10340,120110,SOYBEAN SEED,2021,03,120110
IA,1298998,120110,SOYBEAN SEED,2021,03,120110
IL,48065,120110,SOYBEAN SEED,2021,03,120110
IN,13629,120110,SOYBEAN SEED,2021,03,120110
MI,245238,120110,SOYBEAN SEED,2021,03,120110
MN,879724,120110,SOYBEAN SEED,2021,03,120110
NC,11169,120110,SOYBEAN SEED,2021,03,120110
ND,2459583,120110,SOYBEAN SEED,2021,03,120110
NJ,0,120110,SOYBEAN SEED,2021,03,120110
NY,1459391,120110,SOYBEAN SEED,2021,03,120110
OH,154905,120110,SOYBEAN SEED,2021,03,120110
SC,155072,120110,SOYBEAN SEED,2021,03,120110
TX,0,120110,SOYBEAN SEED,2021,03,120110
VA,0,120110,SOYBEAN SEED,2021,03,120110
WA,68281,120110,SOYBEAN SEED,2021,03,120110
XX,10469,120110,SOYBEAN SEED,2021,03,120110
-,8094831,120110,SOYBEAN SEED,2017,12,120110
AL,0,120110,SOYBEAN SEED,2017,12,120110
AR,130466,120110,SOYBEAN SEED,2017,12,120110
AZ,0,120110,SOYBEAN SEED,2017,12,120110
CA,17968,120110,SOYBEAN SEED,2017,12,120110
FL,48040,120110,SOYBEAN SEED,2017,12,120110
GA,0,120110,SOYBEAN SEED,2017,12,120110
IA,3164170,120110,SOYBEAN SEED,2017,12,120110
IL,184788,120110,SOYBEAN SEED,2017,12,120110
IN,0,120110,SOYBEAN SEED,2017,12,120110
KS,494831,120110,SOYBEAN SEED,2017,12,120110
MI,72000,120110,SOYBEAN SEED,2017,12,120110
MN,2500352,120110,SOYBEAN SEED,2017,12,120110
MO,208231,120110,SOYBEAN SEED,2017,12,120110
NC,0,120110,SOYBEAN SEED,2017,12,120110
ND,762868,120110,SOYBEAN SEED,2017,12,120110
NJ,0,120110,SOYBEAN SEED,2017,12,120110
NY,65612,120110,SOYBEAN SEED,2017,12,120110
OH,0,120110,SOYBEAN SEED,2017,12,120110
PA,0,120110,SOYBEAN SEED,2017,12,120110
PR,0,120110,SOYBEAN SEED,2017,12,120110
SD,0,120110,SOYBEAN SEED,2017,12,120110
TX,0,120110,SOYBEAN SEED,2017,12,120110
VA,196703,120110,SOYBEAN SEED,2017,12,120110
WA,248802,120110,SOYBEAN SEED,2017,12,120110
WI,0,120110,SOYBEAN SEED,2017,12,120110
XX,0,120110,SOYBEAN SEED,2017,12,120110
FL,41700,120110,SOYBEAN SEED,2016,09,120110
-,1001761,120110,SOYBEAN SEED,2016,09,120110
AR,0,120110,SOYBEAN SEED,2016,09,120110
CA,3400,120110,SOYBEAN SEED,2016,09,120110
CT,0,120110,SOYBEAN SEED,2016,09,120110
DC,95482,120110,SOYBEAN SEED,2016,09,120110
IA,108000,120110,SOYBEAN SEED,2016,09,120110
IL,209595,120110,SOYBEAN SEED,2016,09,120110
IN,0,120110,SOYBEAN SEED,2016,09,120110
ME,0,120110,SOYBEAN SEED,2016,09,120110
MI,0,120110,SOYBEAN SEED,2016,09,120110
MN,40000,120110,SOYBEAN SEED,2016,09,120110
MO,0,120110,SOYBEAN SEED,2016,09,120110
NC,0,120110,SOYBEAN SEED,2016,09,120110
ND,65000,120110,SOYBEAN SEED,2016,09,120110
NJ,0,120110,SOYBEAN SEED,2016,09,120110
NY,14880,120110,SOYBEAN SEED,2016,09,120110
OH,84859,120110,SOYBEAN SEED,2016,09,120110
OR,0,120110,SOYBEAN SEED,2016,09,120110
PA,0,120110,SOYBEAN SEED,2016,09,120110
PR,0,120110,SOYBEAN SEED,2016,09,120110
TX,299845,120110,SOYBEAN SEED,2016,09,120110
VA,39000,120110,SOYBEAN SEED,2016,09,120110
WI,0,120110,SOYBEAN SEED,2016,09,120110
XX,0,120110,SOYBEAN SEED,2016,09,120110
IL,381717,120110,SOYBEAN SEED,2016,06,120110
-,908490,120110,SOYBEAN SEED,2016,06,120110
CA,16416,120110,SOYBEAN SEED,2016,06,120110
CT,0,120110,SOYBEAN SEED,2016,06,120110
FL,0,120110,SOYBEAN SEED,2016,06,120110
IA,72000,120110,SOYBEAN SEED,2016,06,120110
IN,0,120110,SOYBEAN SEED,2016,06,120110
ME,0,120110,SOYBEAN SEED,2016,06,120110
MI,0,120110,SOYBEAN SEED,2016,06,120110
MN,28560,120110,SOYBEAN SEED,2016,06,120110
MO,0,120110,SOYBEAN SEED,2016,06,120110
NC,0,120110,SOYBEAN SEED,2016,06,120110
ND,0,120110,SOYBEAN SEED,2016,06,120110
NJ,0,120110,SOYBEAN SEED,2016,06,120110
NY,0,120110,SOYBEAN SEED,2016,06,120110
OH,291746,120110,SOYBEAN SEED,2016,06,120110
OR,0,120110,SOYBEAN SEED,2016,06,120110
PA,0,120110,SOYBEAN SEED,2016,06,120110
PR,0,120110,SOYBEAN SEED,2016,06,120110
TX,0,120110,SOYBEAN SEED,2016,06,120110
VA,118051,120110,SOYBEAN SEED,2016,06,120110
XX,0,120110,SOYBEAN SEED,2016,06,120110
MO,180000,120110,SOYBEAN SEED,2020,02,120110
-,3956926,120110,SOYBEAN SEED,2020,02,120110
FL,11062,120110,SOYBEAN SEED,2020,02,120110
IA,2160186,120110,SOYBEAN SEED,2020,02,120110
IL,0,120110,SOYBEAN SEED,2020,02,120110
MN,123325,120110,SOYBEAN SEED,2020,02,120110
ND,703805,120110,SOYBEAN SEED,2020,02,120110
NJ,0,120110,SOYBEAN SEED,2020,02,120110
NY,342917,120110,SOYBEAN SEED,2020,02,120110
OH,25740,120110,SOYBEAN SEED,2020,02,120110
SD,0,120110,SOYBEAN SEED,2020,02,120110
TX,181859,120110,SOYBEAN SEED,2020,02,120110
VA,221989,120110,SOYBEAN SEED,2020,02,120110
XX,6043,120110,SOYBEAN SEED,2020,02,120110
MN,842690,120110,SOYBEAN SEED,2021,01,120110
-,2446612,120110,SOYBEAN SEED,2021,01,120110
FL,18600,120110,SOYBEAN SEED,2021,01,120110
IA,825580,120110,SOYBEAN SEED,2021,01,120110
IN,4200,120110,SOYBEAN SEED,2021,01,120110
KS,165850,120110,SOYBEAN SEED,2021,01,120110
NC,25703,120110,SOYBEAN SEED,2021,01,120110
ND,188535,120110,SOYBEAN SEED,2021,01,120110
NJ,2973,120110,SOYBEAN SEED,2021,01,120110
NY,240731,120110,SOYBEAN SEED,2021,01,120110
VA,131750,120110,SOYBEAN SEED,2021,01,120110
-,14051847,120110,SOYBEAN SEED,2018,11,120110
AR,42112,120110,SOYBEAN SEED,2018,11,120110
CA,0,120110,SOYBEAN SEED,2018,11,120110
CO,0,120110,SOYBEAN SEED,2018,11,120110
DE,0,120110,SOYBEAN SEED,2018,11,120110
FL,14920,120110,SOYBEAN SEED,2018,11,120110
IA,463193,120110,SOYBEAN SEED,2018,11,120110
ID,0,120110,SOYBEAN SEED,2018,11,120110
IL,102268,120110,SOYBEAN SEED,2018,11,120110
IN,0,120110,SOYBEAN SEED,2018,11,120110
KS,0,120110,SOYBEAN SEED,2018,11,120110
MD,0,120110,SOYBEAN SEED,2018,11,120110
MI,0,120110,SOYBEAN SEED,2018,11,120110
MN,1149305,120110,SOYBEAN SEED,2018,11,120110
MO,186894,120110,SOYBEAN SEED,2018,11,120110
NC,26769,120110,SOYBEAN SEED,2018,11,120110
ND,0,120110,SOYBEAN SEED,2018,11,120110
NE,0,120110,SOYBEAN SEED,2018,11,120110
NJ,0,120110,SOYBEAN SEED,2018,11,120110
NY,2697352,120110,SOYBEAN SEED,2018,11,120110
OH,9239208,120110,SOYBEAN SEED,2018,11,120110
OR,0,120110,SOYBEAN SEED,2018,11,120110
PA,0,120110,SOYBEAN SEED,2018,11,120110
PR,0,120110,SOYBEAN SEED,2018,11,120110
SC,0,120110,SOYBEAN SEED,2018,11,120110
TN,0,120110,SOYBEAN SEED,2018,11,120110
TX,129826,120110,SOYBEAN SEED,2018,11,120110
VA,0,120110,SOYBEAN SEED,2018,11,120110
WA,0,120110,SOYBEAN SEED,2018,11,120110
WI,0,120110,SOYBEAN SEED,2018,11,120110
XX,0,120110,SOYBEAN SEED,2018,11,120110
FL,23600,120110,SOYBEAN SEED,2017,08,120110
-,5346601,120110,SOYBEAN SEED,2017,08,120110
AL,0,120110,SOYBEAN SEED,2017,08,120110
AR,0,120110,SOYBEAN SEED,2017,08,120110
AZ,0,120110,SOYBEAN SEED,2017,08,120110
CA,134346,120110,SOYBEAN SEED,2017,08,120110
IA,36000,120110,SOYBEAN SEED,2017,08,120110
MN,0,120110,SOYBEAN SEED,2017,08,120110
IL,114840,120110,SOYBEAN SEED,2017,08,120110
KS,237507,120110,SOYBEAN SEED,2017,08,120110
MI,108029,120110,SOYBEAN SEED,2017,08,120110
NC,0,120110,SOYBEAN SEED,2017,08,120110
ND,0,120110,SOYBEAN SEED,2017,08,120110
NJ,0,120110,SOYBEAN SEED,2017,08,120110
NY,0,120110,SOYBEAN SEED,2017,08,120110
OH,1152750,120110,SOYBEAN SEED,2017,08,120110
PA,0,120110,SOYBEAN SEED,2017,08,120110
PR,9976,120110,SOYBEAN SEED,2017,08,120110
SD,0,120110,SOYBEAN SEED,2017,08,120110
TX,3397984,120110,SOYBEAN SEED,2017,08,120110
VA,0,120110,SOYBEAN SEED,2017,08,120110
WA,0,120110,SOYBEAN SEED,2017,08,120110
